SegNum,kstpkper,leakage_m3d,BC,WellNum,leakage_m3d_baseline,leakage_change_m3d
246,"(1, 880)",-1955.303,STR,7775,-1957.016,1.713
248,"(1, 880)",-1693.52,STR,7775,-1695.477,1.957
250,"(1, 880)",3552.428,STR,7775,3549.981,2.447
255,"(1, 880)",-18718.749,STR,7775,-18721.196,2.447
72,"(1, 881)",-218.283,STR,7775,-218.479,0.196
76,"(1, 881)",-1.139,STR,7775,-1.14,0.001
230,"(1, 881)",2940.784,STR,7775,2938.337,2.447
236,"(1, 881)",-1257.295,STR,7775,-1258.029,0.734
237,"(1, 881)",-5367.787,STR,7775,-5375.126,7.34
239,"(1, 881)",-1110.256,STR,7775,-1110.501,0.245
241,"(1, 881)",-1339.011,STR,7775,-1339.745,0.734
242,"(1, 881)",514.27,STR,7775,513.292,0.979
246,"(1, 881)",-489.315,STR,7775,-490.783,1.468
249,"(1, 881)",-1447.394,STR,7775,-1448.862,1.468
250,"(1, 881)",5622.231,STR,7775,5619.784,2.447
253,"(1, 881)",-2771.97,STR,7775,-2776.863,4.893
47,"(1, 882)",-2.21,STR,7775,-2.21,0
72,"(1, 882)",-193.524,STR,7775,-193.671,0.147
76,"(1, 882)",0.312,STR,7775,0.312,0.001
229,"(1, 882)",-957.59,STR,7775,-957.834,0.245
237,"(1, 882)",-365.029,STR,7775,-367.965,2.936
238,"(1, 882)",-938.751,STR,7775,-939.73,0.979
239,"(1, 882)",-280.133,STR,7775,-280.378,0.245
240,"(1, 882)",-3904.735,STR,7775,-3907.181,2.447
241,"(1, 882)",712.932,STR,7775,711.953,0.979
242,"(1, 882)",1778.416,STR,7775,1777.926,0.489
243,"(1, 882)",-5223.439,STR,7775,-5225.885,2.447
246,"(1, 882)",4151.839,STR,7775,4149.392,2.447
248,"(1, 882)",7391.105,STR,7775,7388.658,2.447
249,"(1, 882)",-530.907,STR,7775,-532.375,1.468
250,"(1, 882)",8555.675,STR,7775,8553.228,2.447
251,"(1, 882)",8428.453,STR,7775,8426.006,2.447
253,"(1, 882)",-5463.203,STR,7775,-5465.65,2.447
254,"(1, 882)",-1195.397,STR,7775,-1195.641,0.245
255,"(1, 882)",-13331.39,STR,7775,-13336.283,4.893
62,"(1, 883)",-13556.475,STR,7775,-13583.387,26.912
227,"(1, 883)",2433.609,STR,7775,2433.364,0.245
230,"(1, 883)",1385.251,STR,7775,1384.517,0.734
252,"(1, 883)",-1300.355,STR,7775,-1300.6,0.245
254,"(1, 883)",-1956.526,STR,7775,-1957.016,0.489
46,"(1, 884)",-159.37,STR,7775,-159.394,0.024
102,"(1, 884)",-2.647,STR,7775,-2.65,0.002
163,"(1, 884)",24.197,STR,7775,24.187,0.01
225,"(1, 884)",1747.1,STR,7775,1746.855,0.245
227,"(1, 884)",105.692,STR,7775,105.594,0.098
230,"(1, 884)",929.209,STR,7775,928.475,0.734
237,"(1, 884)",-242.187,STR,7775,-244.07,1.884
241,"(1, 884)",2410.366,STR,7775,2408.898,1.468
242,"(1, 884)",2745.058,STR,7775,2742.611,2.447
243,"(1, 884)",-7484.075,STR,7775,-7486.521,2.447
246,"(1, 884)",11511.138,STR,7775,11508.691,2.447
249,"(1, 884)",-26.545,STR,7775,-27.5,0.954
252,"(1, 884)",-561.978,STR,7775,-562.468,0.489
253,"(1, 884)",-6273.02,STR,7775,-6280.359,7.34
254,"(1, 884)",-1990.534,STR,7775,-1990.779,0.245
255,"(1, 884)",-10926.406,STR,7775,-10928.853,2.447
46,"(1, 885)",-137.253,STR,7775,-137.277,0.024
47,"(1, 885)",-2.146,STR,7775,-2.146,0
76,"(1, 885)",-0.293,STR,7775,-0.294,0.001
227,"(1, 885)",1063.282,STR,7775,1061.814,1.468
230,"(1, 885)",729.324,STR,7775,728.59,0.734
237,"(1, 885)",1418.525,STR,7775,1416.078,2.447
238,"(1, 885)",1235.031,STR,7775,1234.053,0.979
239,"(1, 885)",763.087,STR,7775,762.598,0.489
240,"(1, 885)",1344.149,STR,7775,1342.436,1.713
241,"(1, 885)",1359.562,STR,7775,1359.317,0.245
242,"(1, 885)",2112.618,STR,7775,2111.395,1.223
248,"(1, 885)",12866.541,STR,7775,12864.094,2.447
